lat,lon,panoid,year,month
53.344955,-6.252260,PlI-DUf3IAbIMNvicDavdQ,2017,4
53.344956,-6.253158,P9JCtPikwDwNVjVk8eDe3A,2015,10
53.344957,-6.248803,NVVwIZudGNP-Af7-pcWe5g,2014,6
53.344958,-6.248756,qCKnTeeeWzbJSVxWWL4DMQ,2017,7
53.344959,-6.252267,sXPovLwB6a_heWO9_94MYw,2014,6
53.344960,-6.248755,8ZqefSzwN8rTNSr_achOjQ,2017,4
53.344962,-6.250872,fQIY9bK_6EyRsYFftJUqpg,2014,6
53.344964,-6.253204,xpaAN39vmZu2P1kfnH-A1g,2015,10
53.344966,-6.253543,g3HD0KsHSfDbYAmL0CUZzA,2017,7
53.344969,-6.253545,yuIqDRME2Ogge4bbt5s7zw,2009,9
53.344971,-6.252229,Ea0WQdC6mtPEQWgxK091qg,2009,6
53.344972,-6.253252,35jrqBAiBk44AYjX0pTqWw,2015,10
53.344975,-6.253754,Nukj9AyriChccPvyW9K6mw,2009,6
53.344975,-6.253374,nuDKHwaQzSDjywBD4lO4ww,2017,4
53.344975,-6.253181,PshOxza87tNMOzyHgC0dJA,2014,6
53.344976,-6.247941,g_z9MVmLlBBqDwOJRPhaVQ,2017,4
53.344977,-6.253711,EPMx34PRt6CzGTtQBkKoEw,2012,7
53.344977,-6.251044,jrSLuZQ7XSO-XcEVZQlCng,2014,6
53.344980,-6.253300,6B9J5bEDb0i8q1JJCHWUBw,2015,10
53.344984,-6.249147,Vs_g5Bv8IR0aZBqbOtiB-w,2014,6
53.344988,-6.256048,KLM_EPfr650eLLOdb4NG0g,2011,4
53.344989,-6.253347,UtnU9lmxOBYoT8b3-H63KQ,2015,10
53.344994,-6.251434,wx-j8kBzbcEuqQFcSSG2Dw,2017,4
53.344994,-6.253695,Eht40WnHP_8zcM7ZwIxMOg,2017,7
53.344995,-6.253710,_fwYzxtDI0ngPG324MGDRA,2017,4
53.344995,-6.253395,2ZTMvWn9EMwtecuLxby1rw,2015,10
53.344996,-6.247926,-UkXwjZG_BnP8qIGxcMq1A,2014,6
53.344997,-6.251206,aM-qmaHf8KMaTELhyPcAGg,2014,6
53.345001,-6.248186,aPde637EQy9kWJFSVwo1pQ,2014,6
53.345001,-6.251446,_Pcvn1ZpSA7rl906mzkw4g,2009,6
53.345002,-6.253858,Rs8G27k55u5EwYkaqm4Bpg,2012,7
53.345005,-6.253442,FSVgrTGDaDi4YFiX7mfIDg,2015,10
53.345006,-6.253746,SEUxlpHSSp_oKHyutImExw,2009,9
53.345007,-6.256285,5dB_FPqsgLyXQlkWzDCJTQ,2011,4
53.345008,-6.253908,0YxJw6C5PHdAdMomnAHUPQ,2017,4
53.345010,-6.251381,cae7tZFSUnvn_faFpxmJNQ,2014,6
53.345012,-6.253488,8TvGfvFUxOkpPTsNqaao0Q,2015,10
53.345013,-6.251458,uuW30JtAi1zaTzR_KzA8zQ,2009,8
53.345020,-6.253532,fXrlOmX-lij5icMM9-1BkA,2015,10
53.345022,-6.253849,kuRdPcBG0yi2a-yg3dcYpA,2009,6
53.345025,-6.253568,bTwrCDLg-IVwpcCb6f_kKQ,2015,10
53.345026,-6.253870,fHvOjG1YLB1lPuNLq0WKOg,2014,6
53.345027,-6.254006,Nyp1VYIhrOKuGagDTNHRoQ,2012,7
53.345028,-6.253871,LkvvD3HueCebG-pjN387BA,2017,7
53.345029,-6.253721,MGpsxOjoiyNxd0VldqIEYw,2014,6
53.345032,-6.251426,3ljsuRGnz_1tjNuCbQlIhQ,2014,5
53.345032,-6.253614,Ff1ytScZxgsxUtP5FIxWiQ,2015,10
53.345033,-6.248707,-6DUjz7k-bcYKKkF7Vx7WQ,2009,8
53.345035,-6.248708,wcrGFWQDXXIQoU3Q_oWosA,2017,7
53.345036,-6.252247,45CmKvxLwdFMojSS_KVGAg,2017,4
53.345037,-6.251426,sR3wZy2W-GOva98AY3kalA,2017,4
53.345039,-6.254049,ePpJrmJMWmjjWNP8G0E8xA,2009,9
53.345039,-6.248753,nzGLyEyjG8yzrwwP5m8Pww,2014,6
53.345040,-6.253661,Q4n-nd1_azgwdDOXG2UlwQ,2015,10
53.345045,-6.251436,l5LCrTv5Rqi9L-TAKwPJZQ,2009,6
53.345048,-6.253711,2gIIFJqMxYf33WmeHQA-Uw,2015,10
53.345048,-6.251455,I9XH0gcV5v_IG1uqBQNuXg,2009,8
53.345049,-6.253995,Q4O0YeVW1cvpoIeIjstCMg,2009,6
53.345050,-6.254011,VzClidAjeTTWvtmZyJer_A,2017,4
53.345052,-6.254150,C3iYdlTEMo__Hv2djKyUfw,2012,7
53.345052,-6.252225,rynZRxFw0NG4qrmVu0nEYg,2009,6
53.345053,-6.254006,fCdTZueIfVKN9a7V-EJixQ,2017,7
53.345055,-6.247862,UlGns67WSH4xQgWupKSOmw,2017,4
53.345056,-6.253165,cVGsbt2PgeB5QB3akWBkOw,2014,6
53.345057,-6.253761,yJn_OyHy70FTLab2C9X2sQ,2015,10
53.345057,-6.254266,sc3kOP0AbEmoPV2EvAYWzw,2009,6
53.345063,-6.252252,Fs7-IHdvO4F25KEBez8gjg,2014,6
53.345063,-6.254186,q_gBacAT2vKmOpMcFY-fNA,2009,9
53.345064,-6.253812,U96GMZPIiyXk-pv7WkWmXw,2015,10
53.345070,-6.249112,LpjqAH2tsBNoffcZXHnF7w,2014,6
53.345072,-6.256039,AvM7mc58WRns42o46I9qXA,2011,4
53.345073,-6.254132,ipdkShHW2BW6qf0mVL1JLg,2009,6
53.345074,-6.254312,qVps6VTZWB9HGuxjvtXujg,2009,9
53.345075,-6.253862,iv40j39Xdoo9CfSOPS1UDw,2015,10
53.345075,-6.248682,KN5WNp6NP3Vyh1GRubm2Gw,2017,7
53.345076,-6.254288,3hS89vXoVF3yCT08Wr6oIg,2012,7
53.345076,-6.254148,TBtRfPHSRYTaLE-PMfGOQQ,2017,4
53.345076,-6.254134,1z_C4xlMqjFY_8noc9QvxA,2017,7
53.345078,-6.252241,uDy8nCppD9XdzJrXaKTw8w,2017,4
53.345078,-6.253999,9k6b3Dg7WRl0fZltQhO2zQ,2014,6
53.345078,-6.248679,mWl7SowpL4H-YWK-wZ9b4w,2017,4
53.345080,-6.248678,nUwgCTxEAtG2goTzrxQ9eA,2009,8
53.345082,-6.248726,R9Kwkm3QWz8SUOUpN8H06A,2014,6
53.345087,-6.253912,NjxXOa0fbTrdb6jXndD9Xw,2015,10
53.345092,-6.254462,fJGlMPRy7QwV1tjqQDaeZQ,2009,6
53.345098,-6.254416,LQZ43SZAPgnZSkFI8ePQVA,2012,7
53.345098,-6.254246,svgqh2Jkwc1FyTmmWOnyPg,2017,4
53.345100,-6.253958,M4f86Qf5Hm53X7QZnnHH7g,2015,10
53.345101,-6.254267,ioc_kXf1lLG17GZPK5Ocmw,2017,7
53.345101,-6.252219,-B5FnSZWR75FfmJW4wu6MA,2009,6
53.345102,-6.252245,WxsW03POH_WTyKoxCQZa4A,2014,6
53.345103,-6.254137,0OZAi-qaH-eRJRzM2qJ9oQ,2014,6
53.345106,-6.254454,-ujaa1vJw91eb71VtxOV8w,2014,6
53.345108,-6.247496,vAq2UdCaB9TKAr7lPVwdew,2009,6
53.345108,-6.254478,xZV4XyQtL6Xsovzc4ejZ9Q,2012,7
53.345110,-6.254006,sYYw1Nn9-quWhdmm3Szlmw,2015,10
53.345111,-6.256272,GNyQdFDHydNDykB3wfbYgA,2011,4
53.345111,-6.249869,9Kjpu_0hIRuI8wXolZ6mjQ,2014,6
53.345111,-6.254472,wX89pcLkS5JRNP8MY7w2zQ,2017,4
53.345113,-6.247488,JFZKfjXKeqRvBS9ilPkvOQ,2012,7
53.345118,-6.250185,wivQHoWNVvnVbl8mawDmxA,2014,6
53.345119,-6.254522,PKqFw9fSFT23c1-qo4VYZw,2014,6
53.345119,-6.254057,Dhp-5L3otHQBdXW_0k-EIA,2015,10
53.345121,-6.252235,DcKZy_L7dmWsjyqeKF1YZg,2017,4
53.345123,-6.250490,nXoTgNzQAUIjrOWAbqRSug,2014,6
53.345126,-6.254429,BVmTgeJFzNleFXdGvH4YYg,2009,9
53.345127,-6.247495,9i6BO7Mc0fLn7HY51BVPmQ,2017,4
53.345127,-6.254106,ypc8YQhBPCuIAxVXJr998A,2015,10
53.345128,-6.254270,XgN1h1k-hTg3L9w5m7U64g,2014,6
53.345129,-6.254594,VPQeFc2eCGF8vnxMomrowQ,2012,7
53.345129,-6.251407,Yk6IMbYSNPbheV0JRfh6fg,2017,4
53.345129,-6.254423,hN71Ok31P723ivD-y183jQ,2017,7
53.345132,-6.254590,dWizIw8hodx5VLOLwzWLjg,2014,6
53.345133,-6.251417,NU2Lnj-n6s5-odXMeeDmsw,2009,6
53.345137,-6.254154,UCyh94S-Q5osE-DjCfG9aw,2015,10
53.345137,-6.250716,3tRbOFdoXQknhUW8SVyEgQ,2014,6
53.345140,-6.247562,hqL_p_RsNj2nqGlNWDvbSA,2014,6
53.345141,-6.254517,HWzGBnqz5frSx6afYbqFXA,2009,9
53.345142,-6.254658,XmVsMsyHUfekjR4E_IeKkw,2012,7
53.345143,-6.247519,2XLkoCRFykKiH1kYNR6Jdw,2009,8
53.345143,-6.254489,yLLVloEyhFQ5KRw9yd8zyA,2017,7
53.345145,-6.254204,zkTT-YRfGwzjGkWpQ1fUJQ,2015,10
53.345146,-6.247779,FUC7lGUDo2cwq7Ym8khgXw,2014,6
53.345149,-6.251445,OmtROwtLYN_G5SICVLVQeQ,2009,8
53.345151,-6.253149,IVDyy76OK7waKsEHR6-4kw,2014,6
53.345152,-6.252217,MgWNeUFs2s60NIahWN6u6w,2014,5
53.345153,-6.254567,N3aQzQwG0Ez0oxWGP5XrJA,2017,4
53.345153,-6.254254,ciMaRXGsWookUjBLMQkKDQ,2015,10
53.345156,-6.247776,82d6qeEFTq4-9jrsq_U4gw,2017,4
53.345156,-6.252211,7ULGfYce-vaD2JjzOegomQ,2009,6
53.345156,-6.254602,JLdiAOhVg0DzTdkM7UtV_g,2009,9
53.345156,-6.248626,qg388OQsM3Hlk0zs_PXywg,2017,4
53.345157,-6.256031,jCkQnzXalx1-ay6qpju5UQ,2011,4
53.345159,-6.256257,cbhbOkIvYe83XYITGQ0dIA,2011,4
53.345161,-6.254556,iCEZIJ9PewhzqsJmY1mv7g,2017,7
53.345163,-6.248627,uv59qays-WozCv9Teb4PCg,2017,7
53.345164,-6.254302,OSbEf4UEk0gjrtr_4NvpUA,2015,10
53.345164,-6.252229,PkOvfMWEJMzd4FblxNmvhQ,2017,4
53.345167,-6.248675,c2DyXUxM7pdN1GxN2UJwKQ,2014,6
53.345167,-6.249138,oSDa0KEoGioA6ajbl29RNA,2014,6
53.345170,-6.254682,NNRY8JR5gZ8GHHfqn3CTOg,2009,9
53.345173,-6.254457,GwT9vIDK6rp6ftga7WHjmQ,2015,10
53.345173,-6.247677,XNk5TIwms_dGpWFeliq8lQ,2014,6
53.345176,-6.248623,46fj7KkSJymYMwPrVY3t6g,2009,8
53.345181,-6.254509,kPALexplADOM0owoGDDSFQ,2015,10
53.345183,-6.247665,UxwywSEHMEfvDXjlcaDxGQ,2009,6
53.345184,-6.250990,h9NOsFqi52wwgf7ZTi_BGQ,2014,6
53.345185,-6.254639,zkJ_0rgoQ5w9t1roQBdQPA,2017,7
53.345190,-6.254556,I310RoIz-sBncwEYBuY2CA,2015,10
53.345195,-6.247652,xafBTGf4B4SKedQ75Zhvig,2017,4
53.345199,-6.254604,jFs6DNyasb7adXHqTB3C9Q,2015,10
53.345201,-6.247674,cG3Afnvnk-4-JrnRoY32MQ,2017,4
53.345202,-6.247684,rKxkjvbSNiMd2NFFLFplgA,2012,7
53.345202,-6.247650,jJweyFPz9x9Pp_KgoOZFEw,2009,8
53.345202,-6.254650,p45pqe5hBHdTO5dkZBo87A,2017,4
53.345207,-6.254995,kE7qPI8JDpjqhfeUUQPmgQ,2014,6
53.345208,-6.254651,04GuXuc6y7x86WImnWqJZQ,2015,10
53.345209,-6.255010,DmVWkNcRkjnphLGy4BHQng,2017,4
53.345210,-6.255013,Tw46WWoBrmvniQfRw1Coaw,2009,6
53.345211,-6.254991,sZYlVY-O3UbvcqG04vAlGg,2012,7
53.345212,-6.254889,m57MwXfjLJfe63T4fjlvKA,2009,9
53.345212,-6.255017,J98dC6eKHo8bPsGhNvACIg,2014,5
53.345216,-6.254698,vYRbd5EnOVONv3oLpfFk5A,2015,10
53.345220,-6.251025,RpeI-KI7EUm_0-aKX70eEg,2014,6
53.345221,-6.251389,yr68FYcs-HOMyg2PSQLjlQ,2017,4
53.345223,-6.248587,dUJeKz712NDL_cdFelun6g,2009,9
53.345224,-6.256253,7ND31SJRN622isOVnRzLjQ,2011,4
53.345226,-6.254947,PSIKqgrUPyBRqxTel1dhAw,2009,9
53.345227,-6.254744,XqHoZtkdc5f2pSsoBt0fSg,2015,10
53.345229,-6.253135,pwjWD_-9b5sKcehPOC7EEQ,2014,6
53.345234,-6.254848,YXi-v4OnWufI4rLhKMJh4Q,2017,7
53.345235,-6.254793,aC-mSmlunnBRqjgQkOpfOA,2015,10
53.345237,-6.256021,QCNT3P2idmRUVFrkfskT0g,2011,4
53.345238,-6.255098,5oMJ8BRd9V2KNlcS65Jrig,2009,6
53.345240,-6.255150,X2oGKLIPHGjdJTqRjyr1xQ,2017,4
53.345246,-6.254839,Qdkzo0m7jnb2v390gdHlnw,2015,10
53.345248,-6.254914,JtyXaCqyVrhXCTc3bD_FgA,2017,7
53.345251,-6.255136,tbWs44LeBCQ5L3WRYBemNw,2014,5
53.345252,-6.247842,3_c9SG6OFHb1fXcYjpN-mw,2009,6
53.345254,-6.251379,4GdpzdeZXHjnfmuaxoszCg,2014,6
53.345255,-6.254887,_GouC1KlfePdH-1yWeN2NA,2015,10
53.345255,-6.249117,vhS6D9gKzxazuMLGEEs7WA,2014,6
53.345256,-6.255128,sobe9-4Jnye7x_bRqCcmog,2012,7
53.345257,-6.248570,oLmfAgObR5arktJNifDYLg,2017,7
53.345257,-6.247820,hAjDOwYeG2LQMnc7CwC2Eg,2012,7
53.345259,-6.251415,ym3ljiu3Ceq17syJ2NmmaA,2009,8
53.345259,-6.247774,y5RDuadXhVw4Er6j9ddO8g,2009,8
53.345260,-6.247826,fsh8N_Gdg07BsNHPcoYxHg,2017,4
53.345264,-6.254937,6jGqF4gk3kkgmp7nNSNcFg,2015,10
53.345264,-6.251396,fIIvGgLDd2rUJDT2cRJX9w,2009,6
53.345265,-6.249695,t02vyqiE19fK0xUYsKt0qw,2014,6
53.345272,-6.254986,jjGCPrt46Uq4hRgavuwCnQ,2015,10
53.345277,-6.247421,lHTa3xPdc8a8tenRuZwBbg,2009,6
53.345280,-6.255389,5-IP9i5Z2eIXdk8isbzmOw,2014,5
53.345281,-6.255037,N8JumgyEzsNxe_gcJ6N6sA,2017,7
53.345281,-6.248548,8MGGsgHiQClwGs3lA_CL1w,2017,4
53.345283,-6.255035,6wUsmd8vbQDW6WhkJpEoXQ,2015,10
53.345285,-6.256252,pMusaa_tIUmgTL68ksBfpA,2011,4
53.345288,-6.248603,xeoBBuykcnAYB7uVlG6LDA,2014,6
53.345291,-6.247525,WtDW7vKwQnnrcixLLq6B1w,2014,6
53.345291,-6.255356,eeZy0tePrCz1MwbOzCoDvw,2017,4
53.345293,-6.249182,0nkIhV7nd2UGgXo9WsTdow,2014,6
53.345296,-6.247959,mo7Bn3qxpLuYkYiVxV1U2A,2009,6
53.345298,-6.255080,OYg_WVtoHT8XSClQFGo6ow,2015,10
53.345299,-6.256390,aWjzGalTm-A38ob-iNdqzQ,2011,4
53.345299,-6.256011,bHtoeu4PAJ3I6YHs_-3oPA,2011,4
53.345299,-6.255459,nqX7FkCoyrTEBAPhiQt3kA,2014,5
53.345302,-6.247938,TuaP-X1-i4GzpjFz1x4kpA,2017,4
53.345303,-6.247544,49shntQ8sulCLOfEnUIXdg,2009,8
53.345304,-6.252209,vwnUHwXSLHymqk2kMHljbQ,2017,4
53.345306,-6.249656,F6q1ld2cueckUhsmybTo8Q,2014,6
53.345307,-6.247604,H_r80EtU6Di_2poHAFC98A,2014,6
53.345308,-6.247573,Ans9VRguvnJocaejrm3wTQ,2009,6
53.345309,-6.255422,Jut1NaKV1FnKD1CV8HLDOQ,2017,4
53.345310,-6.251375,tDh9c3XzC5bGSRDN3qtVDg,2017,4
53.345310,-6.247959,toyWTV_8Qnp7maCE-BilYg,2012,7
53.345314,-6.255122,R1KPLGdGMLN9zahVOTei1g,2015,10
53.345316,-6.249231,97ISrWJAaBrclF37lZmAFQ,2014,6
53.345317,-6.247617,JCXUGHH8JOYEwJbty4cmgQ,2009,8
53.345318,-6.248017,Ix4xj2eZwM6FTiO0a0TLtw,2009,6
53.345318,-6.255696,U20-jblboASDlQIqDqpfgA,2017,7
53.345320,-6.252188,RdeA8SaNDUiVGfziISPg8A,2009,6
53.345320,-6.249097,p3tbR_Ifz5uxmFZtLijaWA,2014,6
53.345320,-6.251024,bFuEWZTVo3g3xmfLoPo5pA,2014,6
53.345323,-6.252205,SDFE5Ws-pi6emDSab41cOA,2014,6
53.345323,-6.247646,n-U4AQRSObbGdsyLpgue8g,2009,6
53.345324,-6.247681,FJvmhHccHiNWGXAP9vtlwA,2014,6
53.345325,-6.251379,XG8sM8a_1Y79DYJesMJgOg,2014,5
53.345326,-6.255160,5cjxuoP30phrYmuX9gbGYQ,2015,10
53.345327,-6.248007,5yFiZZX5pPKnwLVCbRP1Bw,2017,4
53.345330,-6.253120,X7enCtnGxjf5Tc111qKwFQ,2014,6
53.345330,-6.255196,Apr7qm6q3CDmLvTpx6HAGQ,2012,7
53.345331,-6.255191,qOX3f_TTxEdQE3GUdnLX6Q,2015,10
53.345331,-6.247692,9zl9N4irg2iR3j1FAlIAMQ,2009,8
53.345334,-6.255226,SWJ0T3LODtCO6vx7LBCWrw,2015,10
53.345336,-6.249376,g5HKKMGJSsV3X8LLtD8t-A,2014,6
53.345337,-6.255259,JpWi9Iz9Gd_L2LEcIC_BpA,2015,10
53.345341,-6.255605,dL-5qOFFVLgdZSdNTdrjFA,2014,5
53.345344,-6.251380,KINqQmubw2l9TB9FrblW5w,2009,6
53.345345,-6.255552,ffFPRslzymlJuvdB5wiLlg,2017,4
53.345346,-6.251389,FxzWrKLywVqcTz42c2Z27g,2009,8
53.345348,-6.249518,_RFE44jp9DyiXYKdJXcwxA,2014,6
53.345349,-6.256002,asHi6uR7aaeGtu10kXtZog,2011,4
53.345351,-6.255282,uAUJNjayJ_8w0uyzu_rtog,2015,10
53.345356,-6.247844,_Ny1VLdFCyIeSwnlunM2Cg,2014,6
53.345356,-6.248577,PCafs7sUcJ0d0xEjtOR4ow,2009,9
53.345359,-6.248517,d_Y5DOnPKlPIQvnoDajD8Q,2017,7
53.345359,-6.251356,J08zbFuFR7wQnm0RP0sy0Q,2014,6
53.345360,-6.248104,3rqDM4xWx8GIe29cGnMv9g,2012,7
53.345362,-6.247839,DSB6Ta_MDxzUlkuwBpwPrA,2009,8
53.345364,-6.255825,G2oDKGmpxwkvMj3h_3-ERA,2017,7
53.345368,-6.248553,DnR5iaJHWO5NooNUIbY08Q,2014,5
53.345369,-6.255277,GGsICT1SRl0-A5QZHZ3XIw,2015,10
53.345372,-6.248500,mf-VaWsc1-8BmkigwQLeXg,2017,4
53.345373,-6.248147,GwOVVvn-FSlQtSztZK-FYw,2017,4
53.345381,-6.255735,OGy_Brzl89fWzJdluNCOjw,2014,5
53.345383,-6.255689,fpdXyVhSruVaTNextLXm_A,2017,4
53.345386,-6.255296,kvP02WlunikcRSyPYKQkEA,2015,10
53.345392,-6.248139,kxOA7F0_ShtuMTm3E19VlQ,2009,6
53.345394,-6.255935,Evn5X8w3kesKsRw_DEnBKw,2017,7
53.345395,-6.251359,1_fEvwqt8mYrprPNqFo5yg,2017,4
53.345399,-6.252196,wHgmYONA4ccPV7T-IPH6GA,2017,4
53.345400,-6.255122,Z9nyG6WH82aM4ME4qH6sxQ,2017,7
53.345400,-6.253110,-RcaBAXdIwxp7ulJZ66mkQ,2014,6
53.345401,-6.255335,MRo0xc4VmrbZpXH-l-2ucw,2015,10
53.345403,-6.255974,ksjR2zliUkgpQQjjErRbJg,2017,7
53.345404,-6.248154,U5TkInHhCg4-MiN76jRAXQ,2014,6
53.345406,-6.248493,E6F-ozRxmUdkT_DyQaoS-A,2009,8
53.345409,-6.248515,J1XFv2QilTosDqiVf22jeg,2017,4
53.345409,-6.248258,-Xk3fp8NNvv8r4OFNWFGgw,2012,7
53.345410,-6.255383,hW2foIKsoDq5F-hTOM91qw,2015,10
53.345412,-6.248136,ZndEd5Y_hsNhtRfvZqobEw,2014,5
53.345412,-6.251371,4uqfPh2Bz5Eluhd7gavGPw,2009,8
53.345413,-6.248513,ebI1t9_P9GWN2FE53Y0lkQ,2017,7
53.345414,-6.249043,SeM5vdpeGCbDoroxenG8EQ,2014,6
53.345414,-6.252187,oQXDzHBnKUSZkeVp_aGFMQ,2014,5
53.345415,-6.249985,cQAYpTo6i_YxpAU9egAPRw,2014,6
53.345417,-6.248528,qdn40lOWCWDqFpvwkhCLnw,2014,6
53.345418,-6.255859,n27vJbuf7nnvMpGzEOZjFQ,2014,5
53.345420,-6.248295,70BzxCYZEnqJPxClxCoxAg,2017,4
53.345422,-6.255832,WUiHMHpUIeyikNOjND4t_w,2017,4
53.345423,-6.255432,xGtLWQhvMRCYk1GsyyGi9w,2015,10
53.345426,-6.248364,MZhbNmDNb-G4OXjbMm73vg,2009,6
53.345427,-6.250139,Dn622ViNGr1YJr3z1Kming,2014,6
53.345427,-6.251363,_N9jMdaArxOqTO0IpHg9Ww,2009,6
53.345428,-6.252174,QWiWw-QSAF7XDbGmB73_dw,2009,6
53.345432,-6.248336,hIRw4ga3-If7EvfWrLQAcw,2012,7
53.345436,-6.256089,OkzQ6yKxHHouAGhkPyXFyQ,2017,7
53.345436,-6.255481,bgcDl7e4rG5qi4sedPEczg,2015,10
53.345438,-6.250291,JxT_NPR4T774qQkhjWuazg,2014,6
53.345443,-6.248323,Yw79s7AUSqqY6oOrpFC8cA,2009,6
53.345443,-6.248375,eJl-G85vwdKmdwwj18tQPQ,2017,4
53.345448,-6.255531,z40ZJ_I2EGREyE4R1KdZPg,2015,10
53.345449,-6.252191,OpN-iPDO2UlZuQZkn9isFw,2017,4
53.345450,-6.248545,E9ZxrR9CWu0WsiTt1PVo3w,2017,7
53.345451,-6.255973,yrpgXiFB4-Q1wNmQDD-WPw,2014,5
53.345452,-6.248557,6U57c1Z8zA_LD29_LmDIOA,2017,4
53.345453,-6.248467,768L0rUJWcTnaUk2b7uycg,2009,8
53.345456,-6.248459,ALsEA64kQnOo9oTnlj6Vlg,2017,4
53.345457,-6.255580,K51bDJt-pTnDxtzYjAoRUA,2015,10
53.345460,-6.248262,RJZbiNxkyHrwqgxq-3X_8w,2009,8
53.345460,-6.255976,YDjRLrkRjaOKK0N1J-OBTg,2017,4
53.345461,-6.252183,l1vf_yHBv8vElB3F3ugm1A,2014,6
53.345462,-6.248503,mv3psoEbzuuCfwHXXjBj7w,2014,6
53.345462,-6.248526,zoBYO1aCNawwKh69WLFJuQ,2009,6
53.345462,-6.248307,6NIFm4Tn3mh5wp_b2a-aIA,2014,5
53.345463,-6.252169,Dzdncv388-HZB8N7asxrRQ,2009,6
53.345467,-6.256213,jp94uWR2LP01nzQeKBJxlg,2017,7
53.345468,-6.255628,VUCWg1LWdtxVmQR9C9VcpA,2015,10
53.345469,-6.250515,wn5jDX_rNldF7nRMHp4hLA,2014,6
53.345473,-6.248496,m1V4XHRHwoZ5w37-oBJt0A,2012,7
53.345478,-6.255675,sgN7IAtmCJrYHAgq-3zuiA,2015,10
53.345478,-6.250962,c9DCWA-rvEpGxHmsPwvRQg,2014,6
53.345479,-6.256046,umXASfBHIaR6R6qt8BWdAg,2017,4
53.345479,-6.251353,7efnApqdIAvg1JSyZw_mrw,2009,8
53.345480,-6.255170,BiGmHI2pwbhO7cfZX35GSQ,2009,9
53.345481,-6.251352,PFC8cI0PQSPK-metm9K1zA,2009,6
53.345482,-6.256084,tAvjsoDTqPnJYp89sFe5sA,2014,5
53.345482,-6.251343,S4UJ9c74w2Y8knSCUw_Ktw,2017,4
53.345483,-6.255169,W9NPfiEfrHx0NVj3x5yl5Q,2017,4
53.345484,-6.253097,M0Ay2I6eReuDjPBnVKSq8Q,2014,6
53.345485,-6.256340,vAB8mLdaEE43wP1j0IiqMA,2017,7
53.345488,-6.255720,O7N7ufb1dMWBJiJNtfskmA,2015,10
53.345490,-6.251333,GEj0m35p1Lk9RJRXbMyTBw,2014,6
53.345498,-6.255763,n766xtEb5Z5vmNXHnfXKQQ,2015,10
53.345500,-6.248733,0RU2Z7T2Psf8JWbyKeqDbg,2017,7
53.345500,-6.250895,CvK4SgwMgNMlKjfjuYLf5A,2014,6
53.345501,-6.248760,5qblgCxVvWpd5RsaYQ0iZQ,2014,6
53.345501,-6.249040,BOgWJh1xt-ahA_cCc8WwaQ,2014,6
53.345503,-6.248738,we58jSUstarHt_0xDk1VcQ,2009,6
53.345504,-6.250812,DHyMpQV58HAAOgYCs2KV7A,2014,6
53.345508,-6.255116,Iz4w1BNhctMjZYJcZJ_BrQ,2017,7
53.345509,-6.248770,iY6CGotYW2VWDOypCg40_g,2017,4
53.345510,-6.255804,np_nlLHnRI5unCAE6zW8xw,2015,10
53.345513,-6.256199,P1lbw_ognF-n9jxoHKYNsw,2014,5
53.345515,-6.256186,epsnSW_sS5cMGxei6p0oyA,2017,4
53.345520,-6.255850,gSuFKtOL1739bWrPJAfUlg,2015,10
53.345523,-6.248750,T3t81T2fVK4YT3XJa2eKEA,2012,7
53.345524,-6.248890,oRavIQYJG1LgPaguiaO37g,2017,7
53.345529,-6.248912,y3sK6W0UCzkvimNfYFjwcQ,2009,6
53.345531,-6.255895,a4ZlUep0f6O21qHEvHlFzg,2015,10
53.345534,-6.248971,_pj4tXHAGPczzJ_ywZwt3A,2017,7
53.345540,-6.248728,G3f8ZT9VJeN7NwrtVJupQA,2009,8
53.345541,-6.256308,OdyRLGKM-m72HqgDHmHdlg,2014,5
53.345542,-6.255940,ErcdIzaCxpq9IXytR6DFKA,2015,10
53.345545,-6.248906,y7D0_E7GABrH9lLQEOj2dQ,2012,7
53.345548,-6.248416,9qUQNRlMsiJ4hJfRd5ooSg,2009,8
53.345549,-6.256324,WTXoY1lGmyIg4CDKJ_Suag,2017,4
53.345551,-6.252179,KLbQb3ZeHYQJkwNJhxRc_Q,2017,4
53.345552,-6.248400,CaY42RxeW4uA8eZgsevbJg,2017,4
53.345553,-6.255983,JzmgJJbIY-rmRIu1vs7jYQ,2015,10
53.345553,-6.248884,CjMseZQgtE41d-AD9kpqsQ,2014,5
53.345553,-6.248937,ma5kzSY0iVbtMSrDrKLGHw,2017,4
53.345558,-6.249141,gs__x5MKBaRM5YSoUJJFuQ,2017,4
53.345561,-6.252156,7j02n9t9T46sygJSa_PAvA,2009,6
53.345561,-6.252164,FhMj2L-z5BnyTUlBQluf6w,2014,6
53.345563,-6.255102,UPa-uAQG3ZvIrpFft7DoEw,2014,6
53.345563,-6.256028,lcwm5FaXsGKLAHmBRPeqMw,2015,10
53.345564,-6.251314,OBatPcapLlSb6-3fi3pWHg,2014,5
53.345564,-6.255155,q4UBoLxqn_WrxGEiqxtsxQ,2017,4
53.345564,-6.251326,IWDVn8GfanpFfkX9wT1PbA,2017,4
53.345566,-6.248904,9JD6vlKBJ6zTSl6_RsrEZA,2009,8
53.345567,-6.249129,Ltl9tDgJ9CYGC7wcZNTy1A,2017,7
53.345569,-6.253085,uqdRZbiPJinrEw76BHtfKw,2014,6
